time,wx,wy,wz,a0,a1,a2,a3
2.849999999999963052e+02,6.807493688954509292e-02,1.020388238549093940e-01,8.993190861861111857e-03,6.946146018690049773e-02,-1.148099787894181906e-01,-8.561051025224025723e-02,0.000000000000000000e+00
2.850999999999963279e+02,6.805379012017541418e-02,1.020644491412431021e-01,8.848562866850838426e-03,7.147888415942690865e-02,-1.126005714404844926e-01,-8.461659337163254802e-02,0.000000000000000000e+00
2.851999999999963507e+02,6.803297820673402663e-02,1.020896544909358494e-01,8.703943489481660509e-03,7.349386064080785930e-02,-1.103894596828740998e-01,-8.362535642432600280e-02,0.000000000000000000e+00
2.852999999999963734e+02,6.801250138398765022e-02,1.021144403065543660e-01,8.559332635390258862e-03,7.550641890551304525e-02,-1.081766012787421516e-01,-8.263677498251238707e-02,0.000000000000000000e+00
2.853999999999963961e+02,6.799235988263209463e-02,1.021388069843773699e-01,8.414730208071007078e-03,7.751658807641820248e-02,-1.059619538991581900e-01,-8.165082485532082490e-02,0.000000000000000000e+00
2.854999999999964189e+02,6.797255392930465212e-02,1.021627549143833830e-01,8.270136108911294026e-03,7.952439712578802944e-02,-1.037454751205682119e-01,-8.066748208670677933e-02,0.000000000000000000e+00
2.855999999999964416e+02,6.795308374659618511e-02,1.021862844802387815e-01,8.125550237226828940e-03,8.152987487623437890e-02,-1.015271224212502960e-01,-7.968672295337510258e-02,0.000000000000000000e+00
2.856999999999964643e+02,6.793394955306314431e-02,1.022093960592860840e-01,7.980972490296927430e-03,8.353305000164978900e-02,-9.930685317776309640e-02,-7.870852396273672613e-02,0.000000000000000000e+00
2.857999999999964871e+02,6.791515156323929547e-02,1.022320900225324319e-01,7.836402763399781882e-03,8.553395102811614525e-02,-9.708462466138673141e-02,-7.773286185089881006e-02,0.000000000000000000e+00
2.858999999999965098e+02,6.789668998764730734e-02,1.022543667346383217e-01,7.691840949847702363e-03,8.753260633478864017e-02,-9.486039403455553964e-02,-7.675971358068772732e-02,0.000000000000000000e+00
2.859999999999965326e+02,6.787856503281015919e-02,1.022762265539065435e-01,7.547286941022351460e-03,8.952904415475487765e-02,-9.263411834728213501e-02,-7.578905633970470235e-02,0.000000000000000000e+00
2.860999999999965553e+02,6.786077690126231243e-02,1.022976698322713429e-01,7.402740626409951355e-03,9.152329257586912237e-02,-9.040575453357223290e-02,-7.482086753841366011e-02,0.000000000000000000e+00
2.861999999999965780e+02,6.784332579156070187e-02,1.023186969152877629e-01,7.258201893636474430e-03,9.351537954156165233e-02,-8.817525940782969252e-02,-7.385512480826096626e-02,0.000000000000000000e+00
2.862999999999966008e+02,6.782621189829557418e-02,1.023393081421212769e-01,7.113670628502818255e-03,9.550533285162314534e-02,-8.594258966125130350e-02,-7.289180599982675313e-02,0.000000000000000000e+00
2.863999999999966235e+02,6.780943541210107672e-02,1.023595038455375750e-01,6.969146715019957153e-03,9.749318016296405764e-02,-8.370770185821070630e-02,-7.193088918100741525e-02,0.000000000000000000e+00
2.864999999999966462e+02,6.779299651966566587e-02,1.023792843518925716e-01,6.824630035444081630e-03,9.947894899034891159e-02,-8.147055243263091884e-02,-7.097235263522908011e-02,0.000000000000000000e+00
2.865999999999966690e+02,6.777689540374234878e-02,1.023986499811226636e-01,6.680120470311713514e-03,1.014626667071054228e-01,-7.923109768434495603e-02,-7.001617485969156840e-02,0.000000000000000000e+00
2.866999999999966917e+02,6.776113224315871708e-02,1.024176010467351544e-01,6.535617898474810686e-03,1.034443605458083976e-01,-7.698929377544397323e-02,-6.906233456364270495e-02,0.000000000000000000e+00
2.867999999999967145e+02,6.774570721282674457e-02,1.024361378557989144e-01,6.391122197135847526e-03,1.054240575989382894e-01,-7.474509672661240611e-02,-6.811081066668263351e-02,0.000000000000000000e+00
2.868999999999967372e+02,6.773062048375244615e-02,1.024542607089352630e-01,6.246633241882881479e-03,1.074017848195143593e-01,-7.249846241344955200e-02,-6.716158229709774663e-02,0.000000000000000000e+00
2.869999999999967599e+02,6.771587222304530085e-02,1.024719699003090040e-01,6.102150906724602281e-03,1.093775690217023006e-01,-7.024934656277705136e-02,-6.621462879022406434e-02,0.000000000000000000e+00
2.870999999999967827e+02,6.770146259392748056e-02,1.024892657176197514e-01,5.957675064125363823e-03,1.113514368813962319e-01,-6.799770474893174210e-02,-6.526992968683978380e-02,0.000000000000000000e+00
2.871999999999968054e+02,6.768739175574292610e-02,1.025061484420934088e-01,5.813205585040201288e-03,1.133234149367749605e-01,-6.574349239004327605e-02,-6.432746473158661160e-02,0.000000000000000000e+00
2.872999999999968281e+02,6.767365986396615962e-02,1.025226183484738152e-01,5.668742338949828326e-03,1.152935295888323775e-01,-6.348666474429601192e-02,-6.338721387141976749e-02,0.000000000000000000e+00
2.873999999999968509e+02,6.766026707021091657e-02,1.025386757050147368e-01,5.524285193895622087e-03,1.172618071018818320e-01,-6.122717690617460878e-02,-6.244915725408632656e-02,0.000000000000000000e+00
2.874999999999968736e+02,6.764721352223859729e-02,1.025543207734718743e-01,5.379834016514590048e-03,1.192282736040343738e-01,-5.896498380269277195e-02,-6.151327522663162239e-02,0.000000000000000000e+00
2.875999999999968963e+02,6.763449936396653817e-02,1.025695538090952430e-01,5.235388672074322951e-03,1.211929550876507666e-01,-5.670004018960454750e-02,-6.057954833393356525e-02,0.000000000000000000e+00
2.876999999999969191e+02,6.762212473547603298e-02,1.025843750606216520e-01,5.090949024507930402e-03,1.231558774097669673e-01,-5.443230064759768672e-02,-5.964795731726456329e-02,0.000000000000000000e+00
2.877999999999969418e+02,6.761008977302013223e-02,1.025987847702674316e-01,4.946514936448964325e-03,1.251170662924931121e-01,-5.216171957846844898e-02,-5.871848311288083849e-02,0.000000000000000000e+00
2.878999999999969646e+02,6.759839460903135921e-02,1.026127831737213142e-01,4.802086269266325931e-03,1.270765473233856913e-01,-4.988825120127730883e-02,-5.779110685063896385e-02,0.000000000000000000e+00
2.879999999999969873e+02,6.758703937212910684e-02,1.026263705001376064e-01,4.657662883099158817e-03,1.290343459557927175e-01,-4.761184954848501211e-02,-5.686580985263933741e-02,0.000000000000000000e+00
2.880999999999970100e+02,6.757602418712686798e-02,1.026395469721294307e-01,4.513244636891728181e-03,1.309904875091719156e-01,-4.533246846206838432e-02,-5.594257363189644727e-02,0.000000000000000000e+00
2.881999999999970328e+02,6.756534917503929927e-02,1.026523128057622997e-01,4.368831388428285299e-03,1.329449971693814070e-01,-4.305006158961533630e-02,-5.502137989103567800e-02,0.000000000000000000e+00
2.882999999999970555e+02,6.755501445308902120e-02,1.026646682105477881e-01,4.224422994367922450e-03,1.348978999889430819e-01,-4.076458238039848414e-02,-5.410221052101653327e-02,0.000000000000000000e+00
2.883999999999970782e+02,6.754502013471327948e-02,1.026766133894374683e-01,4.080019310279409638e-03,1.368492208872780225e-01,-3.847598408142680754e-02,-5.318504759988201130e-02,0.000000000000000000e+00
2.884999999999971010e+02,6.753536632957035657e-02,1.026881485388169840e-01,3.935620190676022631e-03,1.387989846509141423e-01,-3.618421973347477061e-02,-5.226987339153401496e-02,0.000000000000000000e+00
2.885999999999971237e+02,6.752605314354577504e-02,1.026992738485003609e-01,3.791225489050354964e-03,1.407472159336655149e-01,-3.388924216708829457e-02,-5.135667034453459540e-02,0.000000000000000000e+00
2.886999999999971465e+02,6.751708067875837604e-02,1.027099895017245107e-01,3.646835057909122990e-03,1.426939392567833920e-01,-3.159100399856706182e-02,-5.044542109093285570e-02,0.000000000000000000e+00
2.887999999999971692e+02,6.750844903356606475e-02,1.027202956751439022e-01,3.502448748807954464e-03,1.446391790090784946e-01,-2.928945762592245414e-02,-4.953610844511738970e-02,0.000000000000000000e+00
2.888999999999971919e+02,6.750015830257145855e-02,1.027301925388254822e-01,3.358066412386168879e-03,1.465829594470144381e-01,-2.698455522481063573e-02,-4.862871540269406156e-02,0.000000000000000000e+00
2.889999999999972147e+02,6.749220857662731332e-02,1.027396802562437206e-01,3.213687898401545659e-03,1.485253046947718480e-01,-2.467624874444010116e-02,-4.772322513938901528e-02,0.000000000000000000e+00
2.890999999999972374e+02,6.748459994284168595e-02,1.027487589842758647e-01,3.069313055765081517e-03,1.504662387442832483e-01,-2.236448990345313997e-02,-4.681962100997674042e-02,0.000000000000000000e+00
2.891999999999972601e+02,6.747733248458295807e-02,1.027574288731974428e-01,2.924941732575738265e-03,1.524057854552379465e-01,-2.004923018578057270e-02,-4.591788654723308327e-02,0.000000000000000000e+00
2.892999999999972829e+02,6.747040628148461006e-02,1.027656900666779061e-01,2.780573776155181084e-03,1.543439685550571372e-01,-1.773042083646918579e-02,-4.501800546091305755e-02,0.000000000000000000e+00
2.893999999999973056e+02,6.746382140944984229e-02,1.027735427017764519e-01,2.636209033082507255e-03,1.562808116388384461e-01,-1.540801285748119934e-02,-4.411996163675336452e-02,0.000000000000000000e+00
2.894999999999973284e+02,6.745757794065590507e-02,1.027809869089380823e-01,2.491847349228964916e-03,1.582163381692700266e-01,-1.308195700346519857e-02,-4.322373913549944907e-02,0.000000000000000000e+00
2.895999999999973511e+02,6.745167594355831742e-02,1.027880228119898293e-01,2.347488569792663578e-03,1.601505714765135424e-01,-1.075220377749787695e-02,-4.232932219195705698e-02,0.000000000000000000e+00
2.896999999999973738e+02,6.744611548289480840e-02,1.027946505281371603e-01,2.203132539333277264e-03,1.620835347580558972e-01,-8.418703426795962758e-03,-4.143669521406811995e-02,0.000000000000000000e+00
2.897999999999973966e+02,6.744089661968911964e-02,1.028008701679605924e-01,2.058779101806739852e-03,1.640152510785293227e-01,-6.081405938397710029e-03,-4.054584278201090602e-02,0.000000000000000000e+00
2.898999999999974193e+02,6.743601941125451638e-02,1.028066818354125139e-01,1.914428100599929999e-03,1.659457433694995210e-01,-3.740261034813298444e-03,-3.965674964732435887e-02,0.000000000000000000e+00
2.899999999999974420e+02,6.743148391119715979e-02,1.028120856278141038e-01,1.770079378565353901e-03,1.678750344292213037e-01,-1.395218169643510763e-03,-3.876940073205648041e-02,0.000000000000000000e+00
2.900999999999974648e+02,6.742729016941925724e-02,1.028170816358525697e-01,1.625732778055816782e-03,1.698031469223615919e-01,9.537734768339614123e-04,-3.788378112793675673e-02,0.000000000000000000e+00
2.901999999999974875e+02,6.742343823212199050e-02,1.028216699435784837e-01,1.481388140959091120e-03,1.717301033796892751e-01,3.306765002111244477e-03,-3.699987609557250923e-02,0.000000000000000000e+00
2.902999999999975103e+02,6.741992814180823579e-02,1.028258506284033258e-01,1.337045308732577511e-03,1.736559261977315138e-01,5.663807785930693658e-03,-3.611767106366908092e-02,0.000000000000000000e+00
2.903999999999975330e+02,6.741675993728511729e-02,1.028296237610972219e-01,1.192704122437960972e-03,1.755806376383960976e-01,8.024953494799653975e-03,-3.523715162827385783e-02,0.000000000000000000e+00
2.904999999999975557e+02,6.741393365366629697e-02,1.028329894057868898e-01,1.048364422775861608e-03,1.775042598285594686e-01,1.039025408654024006e-02,-3.435830355204401443e-02,0.000000000000000000e+00
2.905999999999975785e+02,6.741144932237408405e-02,1.028359476199537242e-01,9.040260501204804055e-04,1.794268147596198570e-01,1.275976181487481834e-02,-3.348111276353799015e-02,0.000000000000000000e+00
2.906999999999976012e+02,6.740930697114135006e-02,1.028384984544321173e-01,7.596888445542427379e-04,1.813483242870153056e-01,1.513352923404785721e-02,-3.260556535653057197e-02,0.000000000000000000e+00
2.907999999999976239e+02,6.740750662401322202e-02,1.028406419534079047e-01,6.153526459024352691e-04,1.832688101297058614e-01,1.751160920348484445e-02,-3.173164758935165253e-02,0.000000000000000000e+00
2.908999999999976467e+02,6.740604830134855341e-02,1.028423781544171023e-01,4.710172937678412230e-04,1.851882938696196856e-01,1.989405489248896597e-02,-3.085934588424852840e-02,0.000000000000000000e+00
2.909999999999976694e+02,6.740493201982121485e-02,1.028437070883446852e-01,3.266826275653730545e-04,1.871067969510623874e-01,2.228091978497623304e-02,-2.998864682677180454e-02,0.000000000000000000e+00
2.910999999999976922e+02,6.740415779242116268e-02,1.028446287794237135e-01,1.823484865567012432e-04,1.890243406800892478e-01,2.467225768424977442e-02,-2.911953716518481117e-02,0.000000000000000000e+00
2.911999999999977149e+02,6.740372562845529936e-02,1.028451432452344855e-01,3.801470988488221984e-05,1.909409462238397526e-01,2.706812271781400270e-02,-2.825200380989656423e-02,0.000000000000000000e+00
2.912999999999977376e+02,6.740363553354813964e-02,1.028452504967040243e-01,-1.063188633910158211e-04,1.928566346098339601e-01,2.946856934222936639e-02,-2.738603383291826621e-02,0.000000000000000000e+00
2.913999999999977604e+02,6.740388750964224074e-02,1.028449505381056062e-01,-2.506523942612888436e-04,1.947714267252300124e-01,3.187365234800842995e-02,-2.652161446734331227e-02,0.000000000000000000e+00
2.914999999999977831e+02,6.740448155499846605e-02,1.028442433670586215e-01,-3.949860437309728927e-04,1.966853433160424269e-01,3.428342686455398969e-02,-2.565873310685085409e-02,0.000000000000000000e+00
2.915999999999978058e+02,6.740541766419599901e-02,1.028431289745285054e-01,-5.393199727852203418e-04,1.985984049863204759e-01,3.669794836513997488e-02,-2.479737730523288303e-02,0.000000000000000000e+00
2.916999999999978286e+02,6.740669582813214877e-02,1.028416073448268908e-01,-6.836543423546771704e-04,2.005106321972860983e-01,3.911727267193590429e-02,-2.393753477594489504e-02,0.000000000000000000e+00
2.917999999999978513e+02,6.740831603402203109e-02,1.028396784556119964e-01,-8.279893132808586152e-04,2.024220452664307890e-01,4.154145596107559901e-02,-2.307919339168013756e-02,0.000000000000000000e+00
2.918999999999978741e+02,6.741027826539790213e-02,1.028373422778891128e-01,-9.723250462815241982e-04,2.043326643665707432e-01,4.397055476777095989e-02,-2.222234118396747629e-02,0.000000000000000000e+00
2.919999999999978968e+02,6.741258250210839520e-02,1.028345987760113378e-01,-1.116661701916051887e-03,2.062425095248597018e-01,4.640462599147154171e-02,-2.136696634279292711e-02,0.000000000000000000e+00
2.920999999999979195e+02,6.741522872031753544e-02,1.028314479076804927e-01,-1.260999440550810303e-03,2.081516006217589143e-01,4.884372690107072895e-02,-2.051305721624487044e-02,0.000000000000000000e+00
2.921999999999979423e+02,6.741821689250349081e-02,1.028278896239481904e-01,-1.405338422324528547e-03,2.100599573899633310e-01,5.128791514015927644e-02,-1.966060231018303822e-02,0.000000000000000000e+00
2.922999999999979650e+02,6.742154698745715657e-02,1.028239238692171265e-01,-1.549678807113663093e-03,2.119675994132836083e-01,5.373724873232699206e-02,-1.880959028793129789e-02,0.000000000000000000e+00
2.923999999999979877e+02,6.742521897028053157e-02,1.028195505812425359e-01,-1.694020754497762736e-03,2.138745461254830948e-01,5.619178608651341500e-02,-1.796000996999429916e-02,0.000000000000000000e+00
2.924999999999980105e+02,6.742923280238487249e-02,1.028147696911338310e-01,-1.838364423724828762e-03,2.157808168090690204e-01,5.865158600240823195e-02,-1.711185033379808082e-02,0.000000000000000000e+00
2.925999999999980332e+02,6.743358844148866771e-02,1.028095811233564610e-01,-1.982709973676672743e-03,2.176864305940372502e-01,6.111670767590225706e-02,-1.626510051345467223e-02,0.000000000000000000e+00
2.926999999999980560e+02,6.743828584161537520e-02,1.028039847957339104e-01,-2.127057562834267813e-03,2.195914064565698820e-01,6.358721070458986380e-02,-1.541974979955081440e-02,0.000000000000000000e+00
2.927999999999980787e+02,6.744332495309095232e-02,1.027979806194499190e-01,-2.271407349243098877e-03,2.214957632176847990e-01,6.606315509332356950e-02,-1.457578763896085448e-02,0.000000000000000000e+00
2.928999999999981014e+02,6.744870572254120511e-02,1.027915684990508838e-01,-2.415759490478503260e-03,2.233995195418365109e-01,6.854460125982178575e-02,-1.373320363468393153e-02,0.000000000000000000e+00
2.929999999999981242e+02,6.745442809288891561e-02,1.027847483324484390e-01,-2.560114143611008988e-03,2.253026939354673130e-01,7.103161004033041459e-02,-1.289198754570555078e-02,0.000000000000000000e+00
2.930999999999981469e+02,6.746049200335074714e-02,1.027775200109222187e-01,-2.704471465171666335e-03,2.272053047455081243e-01,7.352424269533923418e-02,-1.205212928688365222e-02,0.000000000000000000e+00
2.931999999999981696e+02,6.746689738943395520e-02,1.027698834191228261e-01,-2.848831611117372438e-03,2.291073701578280053e-01,7.602256091535393445e-02,-1.121361892885929835e-02,0.000000000000000000e+00
2.932999999999981924e+02,6.747364418293291810e-02,1.027618384350749980e-01,-2.993194736796189834e-03,2.310089081956315238e-01,7.852662682672467698e-02,-1.037644669799209912e-02,0.000000000000000000e+00
2.933999999999982151e+02,6.748073231192541765e-02,1.027533849301809077e-01,-3.137560996912657201e-03,2.329099367178031899e-01,8.103650299753203945e-02,-9.540602976320502332e-03,0.000000000000000000e+00
2.934999999999982379e+02,6.748816170076875343e-02,1.027445227692237451e-01,-3.281930545493093581e-03,2.348104734171978791e-01,8.355225244353126079e-02,-8.706078301547097095e-03,0.000000000000000000e+00
2.935999999999982606e+02,6.749593227009559326e-02,1.027352518103713669e-01,-3.426303535850893072e-03,2.367105358188762720e-01,8.607393863415566115e-02,-7.872863367049069000e-03,0.000000000000000000e+00
2.936999999999982833e+02,6.750404393680968507e-02,1.027255719051802657e-01,-3.570680120551812144e-03,2.386101412782846987e-01,8.860162549858018044e-02,-7.040949021913957100e-03,0.000000000000000000e+00
2.937999999999983061e+02,6.751249661408131875e-02,1.027154828985996360e-01,-3.715060451379249146e-03,2.405093069793779736e-01,9.113537743184593753e-02,-6.210326271000878376e-03,0.000000000000000000e+00
2.938999999999983288e+02,6.752129021134262166e-02,1.027049846289756624e-01,-3.859444679299512543e-03,2.424080499326844162e-01,9.367525930104675380e-02,-5.380986275027384476e-03,0.000000000000000000e+00
2.939999999999983515e+02,6.753042463428257647e-02,1.026940769280560301e-01,-4.003832954427081342e-03,2.443063869733121396e-01,9.622133645157859849e-02,-4.552920350682127665e-03,0.000000000000000000e+00
2.940999999999983743e+02,6.753989978484194190e-02,1.026827596209945459e-01,-4.148225425989853811e-03,2.462043347588952769e-01,9.877367471345281646e-02,-3.726119970763515973e-03,0.000000000000000000e+00
2.941999999999983970e+02,6.754971556120784038e-02,1.026710325263560514e-01,-4.292622242294388824e-03,2.481019097674794227e-01,1.013323404076742068e-01,-2.900576764344547052e-03,0.000000000000000000e+00
2.942999999999984198e+02,6.755987185780827631e-02,1.026588954561214601e-01,-4.437023550691134195e-03,2.499991282953447080e-01,1.038974003526848960e-01,-2.076282516964025014e-03,0.000000000000000000e+00
2.943999999999984425e+02,6.757036856530633517e-02,1.026463482156930174e-01,-4.581429497539644610e-03,2.518960064547658972e-01,1.064689218708749635e-01,-1.253229170844356258e-03,0.000000000000000000e+00
2.944999999999984652e+02,6.758120557059422995e-02,1.026333906038997407e-01,-4.725840228173788272e-03,2.537925601717080371e-01,1.090469727951607765e-01,-4.314088251361511243e-04,0.000000000000000000e+00
2.945999999999984880e+02,6.759238275678718100e-02,1.026200224130030536e-01,-4.870255886866941414e-03,2.556888051834564357e-01,1.116316214756321451e-01,3.891862638101574456e-04,0.000000000000000000e+00
2.946999999999985107e+02,6.760390000321699067e-02,1.026062434287026426e-01,-5.014676616797171527e-03,2.575847570361800010e-01,1.142229367862691997e-01,1.208563682145441000e-03,0.000000000000000000e+00
2.947999999999985334e+02,6.761575718542550684e-02,1.025920534301424797e-01,-5.159102560012407586e-03,2.594804310824264659e-01,1.168209881317300997e-01,2.026730858195512942e-03,0.000000000000000000e+00
2.948999999999985562e+02,6.762795417515786445e-02,1.025774521899170399e-01,-5.303533857395598128e-03,2.613758424785484480e-01,1.194258454542105191e-01,2.843695062107024635e-03,0.000000000000000000e+00
2.949999999999985789e+02,6.764049084035549109e-02,1.025624394740777545e-01,-5.447970648629856319e-03,2.632710061820587311e-01,1.220375792403760318e-01,3.659463405465369565e-03,0.000000000000000000e+00
2.950999999999986017e+02,6.765336704514894606e-02,1.025470150421396026e-01,-5.592413072163588544e-03,2.651659369489137719e-01,1.246562605283684511e-01,4.474042840884324967e-03,0.000000000000000000e+00
2.951999999999986244e+02,6.766658264985050963e-02,1.025311786470879671e-01,-5.736861265175614323e-03,2.670606493307238760e-01,1.272819609148871101e-01,5.287440161567158979e-03,0.000000000000000000e+00
2.952999999999986471e+02,6.768013751094664743e-02,1.025149300353856430e-01,-5.881315363540268876e-03,2.689551576718887671e-01,1.299147525623462474e-01,6.099662000838926637e-03,0.000000000000000000e+00
2.953999999999986699e+02,6.769403148109019719e-02,1.024982689469800534e-01,-6.025775501792491815e-03,2.708494761066568834e-01,1.325547082061095394e-01,6.910714831649651148e-03,0.000000000000000000e+00
2.954999999999986926e+02,6.770826440909240296e-02,1.024811951153107026e-01,-6.170241813092901088e-03,2.727436185561071258e-01,1.352019011618029731e-01,7.720604966048096388e-03,0.000000000000000000e+00
2.955999999999987153e+02,6.772283613991472717e-02,1.024637082673167665e-01,-6.314714429192853050e-03,2.746375987250518902e-01,1.378564053327069605e-01,8.529338554625821855e-03,0.000000000000000000e+00
2.956999999999987381e+02,6.773774651466046848e-02,1.024458081234449480e-01,-6.459193480399485175e-03,2.765314300988588880e-01,1.405182952172290833e-01,9.336921585931192216e-03,0.000000000000000000e+00
2.957999999999987608e+02,6.775299537056618526e-02,1.024274943976575258e-01,-6.603679095540745773e-03,2.784251259401914758e-01,1.431876459164584392e-01,1.014335988585301877e-02,0.000000000000000000e+00
2.958999999999987836e+02,6.776858254099289713e-02,1.024087667974405425e-01,-6.748171401930405482e-03,2.803186992856647186e-01,1.458645331418027269e-01,1.094865911697348593e-02,0.000000000000000000e+00
2.959999999999988063e+02,6.778450785541713375e-02,1.023896250238122835e-01,-6.892670525333054882e-03,2.822121629424163003e-01,1.485490332227093757e-01,1.175282477789002175e-02,0.000000000000000000e+00
2.960999999999988290e+02,6.780077113942173384e-02,1.023700687713319235e-01,-7.037176589929083036e-03,2.841055294845902801e-01,1.512412231144717178e-01,1.255586220250574057e-02,0.000000000000000000e+00
2.961999999999988518e+02,6.781737221468647769e-02,1.023500977281083940e-01,-7.181689718279642143e-03,2.859988112497320878e-01,1.539411804061215361e-01,1.335777655928809503e-02,0.000000000000000000e+00
2.962999999999988745e+02,6.783431089897849764e-02,1.023297115758094178e-01,-7.326210031291593115e-03,2.878920203350929241e-01,1.566489833284090138e-01,1.415857285049535418e-02,0.000000000000000000e+00
2.963999999999988972e+02,6.785158700614252192e-02,1.023089099896708210e-01,-7.470737648182435540e-03,2.897851685938419020e-01,1.593647107618715031e-01,1.495825591137051741e-02,0.000000000000000000e+00
2.964999999999989200e+02,6.786920034609091046e-02,1.022876926385059837e-01,-7.615272686445220297e-03,2.916782676311838740e-01,1.620884422449922202e-01,1.575683040930225473e-02,0.000000000000000000e+00
2.965999999999989427e+02,6.788715072479346857e-02,1.022660591847155687e-01,-7.759815261813443957e-03,2.935713288003813370e-01,1.648202579824499803e-01,1.655430084295246226e-02,0.000000000000000000e+00
2.966999999999989654e+02,6.790543794426712187e-02,1.022440092842974019e-01,-7.904365488225923234e-03,2.954643631986781371e-01,1.675602388534615517e-01,1.735067154135001496e-02,0.000000000000000000e+00
2.967999999999989882e+02,6.792406180256532755e-02,1.022215425868566036e-01,-8.048923477791658163e-03,2.973573816631234212e-01,1.703084664202174359e-01,1.814594666295026026e-02,0.000000000000000000e+00
2.968999999999990109e+02,6.794302209376733293e-02,1.021986587356159409e-01,-8.193489340754667519e-03,2.992503947662934483e-01,1.730650229364128212e-01,1.894013019465983286e-02,0.000000000000000000e+00
2.969999999999990337e+02,6.796231860796725366e-02,1.021753573674263477e-01,-8.338063185458814697e-03,3.011434128119095388e-01,1.758299913558746264e-01,1.973322595082629624e-02,0.000000000000000000e+00
2.970999999999990564e+02,6.798195113126291600e-02,1.021516381127777345e-01,-8.482645118312610172e-03,3.030364458303495545e-01,1.786034553412860493e-01,2.052523757219215997e-02,0.000000000000000000e+00
2.971999999999990791e+02,6.800191944574451863e-02,1.021275005958099252e-01,-8.627235243753994878e-03,3.049295035740514082e-01,1.813854992730100091e-01,2.131616852481278690e-02,0.000000000000000000e+00
2.972999999999991019e+02,6.802222332948314187e-02,1.021029444343238973e-01,-8.771833664215111445e-03,3.068225955128056626e-01,1.841762082580127302e-01,2.210602209893767003e-02,0.000000000000000000e+00
2.973999999999991246e+02,6.804286255651899318e-02,1.020779692397932037e-01,-8.916440480087044207e-03,3.087157308289357749e-01,1.869756681388888009e-01,2.289480140785460360e-02,0.000000000000000000e+00
2.974999999999991473e+02,6.806383689684954164e-02,1.020525746173756160e-01,-9.061055789684552275e-03,3.106089184123628222e-01,1.897839655029889272e-01,2.368250938669618985e-02,0.000000000000000000e+00
2.975999999999991701e+02,6.808514611641738878e-02,1.020267601659249623e-01,-9.205679689210776590e-03,3.125021668555529875e-01,1.926011876916521037e-01,2.446914879120816802e-02,0.000000000000000000e+00
2.976999999999991928e+02,6.810678997709800064e-02,1.020005254780032566e-01,-9.350312272721926152e-03,3.143954844483450861e-01,1.954274228095431443e-01,2.525472219647899308e-02,0.000000000000000000e+00
2.977999999999992156e+02,6.812876823668723159e-02,1.019738701398930220e-01,-9.494953632091952117e-03,3.162888791726556348e-01,1.982627597340972381e-01,2.603923199563012297e-02,0.000000000000000000e+00
2.978999999999992383e+02,6.815108064888866779e-02,1.019467937316097805e-01,-9.639603856977194130e-03,3.181823586970590756e-01,2.011072881250728084e-01,2.682268039846640723e-02,0.000000000000000000e+00
2.979999999999992610e+02,6.817372696330073478e-02,1.019192958269148769e-01,-9.784263034781014515e-03,3.200759303712404358e-01,2.039610984342140609e-01,2.760506943008601832e-02,0.000000000000000000e+00
2.980999999999992838e+02,6.819670692540372170e-02,1.018913759933284535e-01,-9.928931250618406451e-03,3.219696012203178137e-01,2.068242819150248046e-01,2.838640092944927362e-02,0.000000000000000000e+00
2.981999999999993065e+02,6.822002027654650025e-02,1.018630337921426904e-01,-1.007360858728058306e-02,3.238633779390320266e-01,2.096969306326547655e-01,2.916667654790577185e-02,0.000000000000000000e+00
2.982999999999993292e+02,6.824366675393314652e-02,1.018342687784352385e-01,-1.021829512519955088e-02,3.257572668858004783e-01,2.125791374738999484e-01,2.994589774767915727e-02,0.000000000000000000e+00
2.983999999999993520e+02,6.826764609060931299e-02,1.018050805010829313e-01,-1.036299094241265907e-02,3.276512740766324705e-01,2.154709961573184340e-01,3.072406580030890080e-02,0.000000000000000000e+00
2.984999999999993747e+02,6.829195801544847566e-02,1.017754685027757316e-01,-1.050769611452713297e-02,3.295454051789031280e-01,2.183726012434633046e-01,3.150118178504839050e-02,0.000000000000000000e+00
2.985999999999993975e+02,6.831660225313794521e-02,1.017454323200308597e-01,-1.065241071468457992e-02,3.314396655049829943e-01,2.212840481452338082e-01,3.227724658721868589e-02,0.000000000000000000e+00
2.986999999999994202e+02,6.834157852416475332e-02,1.017149714832071977e-01,-1.079713481352548646e-02,3.333340600057199121e-01,2.242054331383464827e-01,3.305226089651717991e-02,0.000000000000000000e+00
2.987999999999994429e+02,6.836688654480127525e-02,1.016840855165199314e-01,-1.094186847915368417e-02,3.352285932637704136e-01,2.271368533719278493e-01,3.382622520528050236e-02,0.000000000000000000e+00
2.988999999999994657e+02,6.839252602709074147e-02,1.016527739380554407e-01,-1.108661177710080353e-02,3.371232694867772883e-01,2.300784068792298409e-01,3.459913980670088762e-02,0.000000000000000000e+00
2.989999999999994884e+02,6.841849667883255492e-02,1.016210362597863986e-01,-1.123136477029070338e-02,3.390180925003901669e-01,2.330301925884698255e-01,3.537100479299528505e-02,0.000000000000000000e+00
2.990999999999995111e+02,6.844479820356740019e-02,1.015888719875871204e-01,-1.137612751900388477e-02,3.409130657411255094e-01,2.359923103337966399e-01,3.614182005352638977e-02,0.000000000000000000e+00
2.991999999999995339e+02,6.847143030056217217e-02,1.015562806212492175e-01,-1.152090008084187718e-02,3.428081922490628375e-01,2.389648608663840212e-01,3.691158527287487917e-02,0.000000000000000000e+00
